zip,lat,lng
84308,41.9611,-111.9865
84309,41.7141,-112.0983
84310,41.3354,-111.8494
84311,41.8237,-112.116
84312,41.779,-112.1536
84313,41.6576,-113.9619
84314,41.6484,-112.0929
84315,41.1669,-112.1365
84316,41.7676,-112.4778
84317,41.3044,-111.6187
84318,41.8026,-111.8137
84319,41.6101,-111.6665
84320,41.9648,-111.8486
84321,41.8,-111.6855
84324,41.4879,-111.9526
84325,41.7258,-111.9928
84326,41.6706,-111.8178
84327,41.8717,-111.9947
84328,41.5458,-111.8348
84329,41.7655,-113.4193
84330,41.9262,-112.1633
84331,41.9485,-112.2736
84332,41.7,-111.8122
84333,41.9104,-111.8125
84334,41.7826,-112.1476
84335,41.8319,-111.8773
84336,41.9096,-112.7788
84337,41.7659,-112.3181
84338,41.9113,-111.9388
84339,41.6253,-111.9444
84340,41.3797,-112.0464
84341,41.7758,-111.8069
84401,41.2187,-112.0381
84403,41.1945,-111.9025
84404,41.2707,-112.1165
84405,41.158,-111.9666
84414,41.322,-111.9761
84501,39.547,-110.7603
84511,37.563,-109.4144
84512,37.1371,-109.5712
84513,39.2442,-111.0099
84515,38.9426,-109.1793
84516,39.143,-111.0688
84518,39.3925,-110.8904
84520,39.5292,-110.4205
84521,39.4216,-110.7819
84522,38.9204,-111.1999
84523,39.0945,-111.2
84525,38.9465,-110.2545
84526,39.7454,-110.9461
84528,39.4096,-111.0786
84529,39.6794,-110.8207
84530,38.2889,-109.1613
84531,37.1583,-109.8844
84532,38.5007,-109.5338
84533,37.5611,-110.4312
84534,37.2531,-109.2332
84535,37.9993,-109.5678
84536,37.123,-110.3505
84537,39.3297,-111.198
84539,39.6938,-110.2722
84540,39.2435,-109.4354
84542,39.5423,-110.7351
84601,40.2272,-111.697
84604,40.3432,-111.5913
84606,40.2144,-111.6255
84620,38.9148,-111.9277
84621,39.0513,-111.8257
84622,39.1038,-111.8217
84623,39.4561,-111.586
84624,39.4076,-112.8399
84626,39.9026,-112.002
84627,39.3542,-111.5651
84628,39.9734,-112.2058
84629,39.8001,-111.4703
84630,39.2952,-111.8173
84631,38.9599,-112.3834
84632,39.6202,-111.6583
84633,39.9699,-111.9043
84634,39.1584,-111.8111
84635,39.4022,-112.7251
84636,39.1406,-112.3389
84637,38.7228,-112.4928
84638,39.4996,-112.2636
84639,39.5044,-111.8813
84640,39.4982,-112.3817
84642,39.2885,-111.6154
84643,39.1152,-111.7129
84645,39.8444,-111.8443
84646,39.5422,-111.6138
84647,39.5411,-111.4159
84648,39.6858,-111.8645
84649,39.339,-112.3376
84651,39.9542,-111.7146
84652,39.0169,-111.8682
84653,40.0276,-111.6441
84654,38.8787,-111.6247
84655,39.9737,-111.8037
84656,39.14,-112.0747
84657,38.8149,-111.9393
84660,40.0644,-111.5686
84662,39.4319,-111.4737
84663,40.1657,-111.495
84664,40.1151,-111.5651
84665,39.198,-111.6652
84667,39.4922,-111.6533
84701,38.6746,-111.8331
84710,37.4756,-112.4992
84711,38.6762,-112.0059
84712,37.9996,-111.9443
84713,38.3264,-112.5494
84714,37.8477,-113.728
84715,38.29,-111.5489
84716,37.9648,-111.4466
84718,37.5395,-112.0451
84719,37.6754,-112.8015
84720,37.5886,-113.1682
84721,37.8788,-113.2045
84722,37.4402,-113.6131
84723,38.1795,-112.2504
84724,38.6752,-112.1489
84725,37.5361,-113.7694
84726,37.739,-111.5913
84728,39.2578,-113.9273
84729,37.3666,-112.6025
84730,38.7362,-112.0051
84731,38.2753,-112.8538
84732,38.4454,-111.9023
84733,37.3308,-113.8966
84734,38.3007,-110.6416
84735,37.6406,-112.4307
84736,37.5502,-111.9961
84737,37.0979,-113.2331
84738,37.1788,-113.7069
84739,38.6343,-112.3156
84740,38.2752,-112.2531
84741,37.1805,-112.3061
84742,37.5402,-113.2051
84743,38.1742,-112.1385
84744,38.5805,-111.8985
84745,37.2315,-113.2447
84746,37.2427,-113.3562
84747,38.4066,-111.6438
84749,38.4185,-111.5362
84750,38.4453,-112.1957
84751,38.4863,-113.0578
84752,38.209,-112.8909
84753,37.9897,-113.8856
84754,38.6233,-112.11
84755,37.2367,-112.7861
84756,37.59,-113.5419
84757,37.4559,-113.2513
84758,37.3021,-112.7624
84759,37.9078,-112.3949
84760,37.9373,-112.6761
84761,37.8744,-112.8424
84762,37.4713,-112.7416
84763,37.1423,-113.0705
84764,37.6184,-112.1735
84765,37.1282,-113.6761
84766,38.5764,-112.3171
84767,37.237,-112.9864
84770,37.1756,-113.6082
84772,37.7808,-112.9386
84773,38.2265,-111.3422
84774,37.2905,-113.2812
84775,38.07,-111.0053
84776,37.6306,-112.0803
84779,37.3396,-113.1207
84780,37.1266,-113.4904
84781,37.4128,-113.4661
84782,37.3495,-113.6648
84783,37.2464,-113.693
84784,37.0329,-112.9945
84790,37.0463,-113.5581
85003,33.4508,-112.0784
85004,33.4516,-112.0699
85006,33.4651,-112.0479
85007,33.4471,-112.0912
85008,33.4633,-111.9868
85009,33.4428,-112.1282
85012,33.5073,-112.0703
85013,33.5101,-112.0829
85014,33.5085,-112.0567
85015,33.5092,-112.1018
85016,33.5136,-112.0297
85017,33.5091,-112.1237
85018,33.5054,-111.9858
85019,33.5092,-112.143
85020,33.5674,-112.0546
85021,33.56,-112.0939
85022,33.6271,-112.0518
85023,33.6315,-112.0947
85024,33.7355,-112.0335
85027,33.6819,-112.0996
85028,33.5755,-112.0091
85029,33.595,-112.1103
85031,33.4949,-112.1683
85032,33.6263,-112.0038
85033,33.4944,-112.2116
85034,33.4349,-112.0201
85035,33.4714,-112.1947
85037,33.4906,-112.2647
85040,33.4061,-112.0266
85041,33.3859,-112.1088
85042,33.3688,-112.0425
85043,33.4324,-112.1965
85044,33.3424,-112.0018
85045,33.2991,-112.1087
85048,33.3125,-112.0558
85050,33.6863,-111.9963
85051,33.5591,-112.1332
85053,33.6299,-112.1316
85054,33.6731,-111.9461
85083,33.7246,-112.1585
85085,33.7529,-112.0893
85086,33.8155,-112.1202
85087,33.9235,-112.1279
85118,33.3533,-111.3505
85119,33.4097,-111.5019
85120,33.4029,-111.5679
85121,33.1435,-111.9213
85122,32.9172,-111.7442
85123,32.7158,-111.6957
85128,32.9905,-111.538
85131,32.6739,-111.5501
85132,32.9334,-111.2045
85135,33.0042,-110.786
85137,33.1373,-111.002
85138,33.0068,-111.9891
85139,32.9759,-112.1461
85140,33.2446,-111.5438
85141,32.6733,-111.4544
85142,33.1987,-111.6382
85143,33.1586,-111.519
85145,32.5575,-111.3678
85147,33.1259,-111.7373
85172,32.8861,-111.9538
85173,33.2702,-111.1234
85192,32.9605,-110.6887
85193,32.7941,-111.8202
85194,32.8984,-111.6261
85201,33.4339,-111.8502
85202,33.3825,-111.8745
85203,33.4501,-111.804
85204,33.3968,-111.7881
85205,33.4323,-111.7187
85206,33.3967,-111.7177
85207,33.4535,-111.6368
85208,33.4016,-111.6282
85209,33.3783,-111.6377
85210,33.3899,-111.8432
85212,33.3222,-111.6355
85213,33.4485,-111.77
85215,33.5111,-111.5787
85224,33.3237,-111.8764
85225,33.3174,-111.8322
85226,33.259,-112.0076
85233,33.3521,-111.8113
85234,33.3645,-111.7394
85248,33.218,-111.8696
85249,33.2255,-111.7971
85250,33.5358,-111.8885
85251,33.4939,-111.9195
85253,33.545,-111.9585
85254,33.6151,-111.9519
85255,33.6832,-111.8211
85256,33.5019,-111.8407
85257,33.4642,-111.9159
85258,33.5647,-111.8956
85259,33.6011,-111.8095
85260,33.6096,-111.8916
85262,33.8318,-111.8106
85263,33.8269,-111.5145
85264,33.6308,-111.5326
85266,33.7669,-111.9183
85268,33.6069,-111.74
85281,33.4282,-111.9311
85282,33.3942,-111.9319
85283,33.3646,-111.9321
85284,33.3372,-111.9343
85286,33.2711,-111.8312
85295,33.3054,-111.7408
85296,33.3354,-111.7406
85297,33.2778,-111.7335
85298,33.2419,-111.7257
85301,33.5318,-112.178
85302,33.568,-112.1779
85303,33.5327,-112.2211
85304,33.5965,-112.177
85305,33.5308,-112.2564
85306,33.6239,-112.1764
85307,33.5376,-112.3136
85308,33.6605,-112.1846
85309,33.5355,-112.3767
85310,33.6958,-112.1719
85320,33.9187,-113.2134
85321,32.2295,-112.6543
85322,33.1741,-112.851
85323,33.4194,-112.3261
85324,34.1192,-112.0443
85325,33.9988,-113.9016
85326,33.289,-112.5779
85328,33.2263,-114.6345
85331,33.8851,-111.9349
85332,34.1908,-112.9046
85333,33.0234,-113.2811
85334,33.5222,-114.5338
85335,33.5919,-112.3266
85336,32.5453,-114.7895
85337,32.9596,-112.7035
85338,33.3734,-112.4079
85339,33.2377,-112.1608
85340,33.5098,-112.4136
85341,31.8738,-112.7848
85342,33.9447,-112.4531
85343,33.3391,-112.6891
85344,34.0755,-114.2219
85345,33.572,-112.2462
85346,33.6361,-114.1462
85347,32.7974,-113.7896
85348,33.7086,-113.7137
85349,32.4974,-114.7524
85350,32.5535,-114.6974
85351,33.6065,-112.2821
85352,32.7194,-113.8395
85353,33.4182,-112.2729
85354,33.4331,-113.0485
85355,33.5762,-112.4538
85356,32.689,-114.1623
85357,33.9775,-113.503
85360,34.7093,-113.5683
85361,33.7639,-112.6147
85362,34.2799,-112.8347
85363,33.5845,-112.3051
85364,32.7031,-114.6588
85365,33.0787,-114.1504
85367,32.6717,-114.3955
85371,33.8286,-114.3758
85373,33.6738,-112.2996
85374,33.644,-112.3768
85375,33.6856,-112.366
85377,33.8243,-111.9154
85379,33.6021,-112.3736
85381,33.6096,-112.2317
85382,33.6551,-112.2474
85383,33.8023,-112.247
85387,33.7128,-112.4381
85388,33.6079,-112.4338
85390,33.8944,-112.8602
85392,33.4778,-112.3094
85395,33.479,-112.3946
85396,33.527,-112.651
85501,33.539,-110.7534
85530,33.1062,-110.2373
85531,32.8771,-109.7894
85533,33.321,-109.3856
85534,32.7543,-109.1406
85535,32.99,-109.9138
85536,33.1389,-110.0026
85539,33.361,-110.913
85540,32.9775,-109.3575
85541,34.1948,-111.3052
85542,33.2965,-110.3032
85543,32.9825,-109.9676
85544,34.3435,-111.5353
85545,33.5455,-111.125
85546,32.7113,-109.5841
85550,33.5311,-110.4833
85551,32.7209,-109.5837
85552,32.8218,-109.7694
85553,33.8155,-111.2289
85554,33.986,-110.9543
85601,31.5886,-111.3161
85602,32.1743,-110.377
85603,31.4339,-109.9105
85605,32.2994,-109.4778
85606,32.0395,-109.9103
85607,31.5212,-109.3516
85608,31.4559,-109.5861
85609,32.0659,-110.1056
85610,31.7411,-109.7177
85611,31.6614,-110.5121
85613,31.5669,-110.3851
85614,31.8229,-110.9258
85615,31.4019,-110.2198
85616,31.6933,-110.333
85617,31.5483,-109.7229
85618,32.7132,-110.5558
85619,32.4075,-110.7332
85620,31.3372,-109.9412
85621,31.423,-111.0403
85622,31.8269,-111.0755
85623,32.7064,-110.8053
85624,31.5154,-110.6986
85625,31.8885,-109.6119
85626,31.3578,-109.5667
85627,32.005,-110.2412
85629,31.9178,-111.019
85630,31.8888,-110.169
85631,32.5914,-110.5525
85632,32.0424,-109.1748
85633,31.6229,-111.4957
85634,32.0315,-112.0065
85635,31.5704,-110.177
85637,31.7283,-110.6897
85638,31.7151,-110.0509
85640,31.5618,-111.0494
85641,32.049,-110.6229
85643,32.4038,-109.9637
85645,31.7031,-111.1595
85646,31.6061,-110.9902
85648,31.4873,-111.0412
85650,31.5001,-110.2021
85653,32.3897,-111.377
85654,32.4152,-111.1544
85658,32.5492,-111.1484
85701,32.2169,-110.9709
85704,32.3378,-110.9855
85705,32.2713,-110.9921
85706,32.1476,-110.9334
85707,32.1792,-110.887
85708,32.1819,-110.8665
85710,32.2141,-110.8238
85711,32.2152,-110.8834
85712,32.2523,-110.8865
85713,32.1953,-111.0154
85714,32.1674,-110.9508
85715,32.2489,-110.8308
85716,32.2415,-110.9232
85718,32.3333,-110.9166
85719,32.2467,-110.9487
85723,32.1802,-110.9652
85724,32.2409,-110.9455
85726,32.2048,-110.9456
85730,32.1828,-110.747
85735,32.0931,-111.3472
85736,31.9011,-111.3702
85737,32.4141,-110.9466
85739,32.6165,-110.9857
85741,32.3373,-111.0394
85742,32.3947,-111.0657
85743,32.3108,-111.1882
85745,32.2588,-111.0897
85746,32.0916,-111.0444
85747,32.095,-110.7654
85748,32.2189,-110.752
85749,32.2895,-110.7318
85750,32.302,-110.8402
85755,32.4683,-110.9815
85756,32.0793,-110.8989
85757,32.1285,-111.1221
85901,34.2999,-110
85911,34.1355,-110.3694
85912,34.4268,-109.9275
85920,33.8606,-109.1768
85922,33.5087,-109.1367
85923,34.325,-110.3406
85924,34.5746,-109.6617
85925,34.088,-109.3232
85926,33.7742,-109.9793
85927,34.0052,-109.4664
85928,34.5334,-110.5581
85929,34.1858,-109.9365
85930,34.0432,-109.7226
85931,34.4513,-110.8644
85932,33.9525,-109.2147
85933,34.3562,-110.5068
85934,34.3003,-110.2457
85935,34.1152,-109.8958
85936,34.6454,-109.2765
85937,34.5593,-110.0606
85938,34.1702,-109.3315
85939,34.439,-110.0858
85940,34.2525,-109.6881
85941,33.8205,-109.9709
85942,34.7431,-109.9707
86001,35.2895,-111.6377
86003,35.2198,-111.2141
86004,35.3876,-111.3848
86011,35.1799,-111.6551
86015,35.2324,-111.8377
86016,35.7504,-111.6188
86017,34.898,-111.6362
86018,35.2715,-111.9643
86020,35.9921,-111.5037
86021,36.9718,-113.017
86022,36.8414,-112.5762
86023,36.0573,-112.0768
86024,34.6616,-111.3404
86025,34.9379,-110.0993
86028,34.9672,-109.7398
86029,35.0033,-109.9954
86030,35.9762,-110.7134
86031,35.3865,-110.0527
86032,35.0427,-110.3251
86033,36.6726,-110.2288
86034,35.7902,-110.1281
86035,35.4461,-110.9623
86036,36.737,-111.8229
86038,34.942,-111.4306
86039,36.0628,-110.5321
86040,36.6961,-111.4191
86042,35.8617,-110.3875
86043,35.8072,-110.533
86044,36.7091,-110.841
86045,36.0591,-111.1213
86046,35.4302,-112.1549
86047,35.1512,-110.6532
86052,36.3473,-112.119
86053,36.7242,-111.0733
86054,36.7237,-110.61
86301,34.5917,-112.4264
86303,34.4826,-112.4479
86305,34.8185,-112.9584
86313,34.5536,-112.4524
86314,34.626,-112.3062
86315,34.7034,-112.2701
86320,35.3537,-112.6361
86321,34.4928,-113.1031
86322,34.4983,-111.7959
86323,34.7747,-112.4079
86324,34.8546,-112.1248
86325,34.7346,-111.8979
86326,34.7001,-112.0237
86327,34.5713,-112.1049
86329,34.4716,-112.225
86331,34.7269,-112.1439
86332,34.3206,-112.6331
86333,34.3283,-112.0816
86334,34.9511,-112.5453
86335,34.6942,-111.6829
86336,34.8942,-111.8742
86337,35.3556,-113.0216
86338,34.5818,-112.7539
86343,34.1933,-112.2958
86351,34.7784,-111.7851
86401,35.1328,-113.7033
86403,34.4814,-114.3483
86404,34.6188,-114.3065
86406,34.4228,-114.125
86409,35.461,-114.0285
86411,35.4267,-113.6409
86413,35.205,-114.3321
86426,35.0052,-114.5686
86429,35.1627,-114.4886
86431,35.4156,-114.2198
86432,36.4612,-113.5893
86433,34.9176,-114.3488
86434,35.693,-113.6106
86435,36.054,-112.9019
86436,34.757,-114.3861
86437,35.3789,-113.6141
86438,34.5712,-113.843
86440,34.8876,-114.5323
86441,35.5692,-114.3778
86442,35.0868,-114.5671
86443,35.9836,-114.4573
86444,35.9004,-114.0486
86445,35.776,-114.5001
86502,35.222,-109.5817
86503,36.1707,-109.6421
86504,35.9315,-109.1365
86505,35.6245,-109.7143
86506,35.3524,-109.2293
86507,36.4106,-109.2634
86508,35.3297,-109.0895
86510,36.2373,-110.2307
86511,35.6475,-109.2455
86512,35.0984,-109.2694
86514,36.885,-109.3303
86515,35.6828,-108.9485
86520,36.1105,-109.936
86535,36.7807,-109.8599
86538,36.4051,-109.5993
86540,35.9345,-109.4625
86544,36.6259,-109.1464
86545,36.7059,-109.6074
86547,36.5041,-109.4967
86556,36.269,-109.2101
87001,35.389,-106.3517
87002,34.6027,-106.6599
87004,35.3578,-106.5833
87005,35.2641,-107.9767
87006,34.4919,-106.8431
87007,35.0377,-107.5029
87008,35.1457,-106.3918
87010,35.3986,-106.1288
87011,34.0646,-105.9496
87012,36.1018,-106.6692
87013,35.9093,-107.3923
87014,35.2192,-107.3869
87015,35.0743,-106.18
87016,34.778,-105.922
87017,36.3202,-106.7687
87018,36.1305,-107.5114
87020,34.9302,-107.9398
87021,35.1913,-107.884
87022,34.8977,-106.7055
87023,34.598,-106.7609
87024,35.684,-106.73
87025,35.8396,-106.6348
87026,34.9624,-107.2324
87027,36.1263,-106.948
87028,34.3626,-106.7722
87029,36.3964,-106.9976
87031,34.7315,-106.8882
87032,34.8513,-106.0114
87034,34.7818,-107.5616
87035,34.9601,-105.9805
87036,34.3783,-106.2593
87037,36.1598,-107.7664
87038,35.0895,-107.4352
87040,35.1236,-107.3916
87041,35.6879,-106.3293
87042,34.828,-106.6866
87043,35.2881,-106.466
87044,35.6655,-106.6443
87045,35.3924,-108.0216
87046,36.247,-106.9161
87047,35.2433,-106.2896
87048,35.2361,-106.6204
87049,35.124,-107.5934
87051,35.0486,-107.8341
87052,35.5047,-106.3068
87053,35.6512,-107.0336
87056,35.1889,-105.8864
87059,34.9938,-106.297
87061,34.7312,-106.3796
87062,34.44,-106.6588
87063,34.5011,-105.8575
87064,36.1863,-106.5769
87068,34.8612,-106.5731
87070,35.0218,-105.7778
87072,35.612,-106.3881
87083,35.6484,-106.3427
87102,35.0811,-106.6466
87104,35.1034,-106.6754
87105,34.9693,-106.631
87106,35.0582,-106.6216
87107,35.1373,-106.643
87108,35.0725,-106.5784
87109,35.153,-106.5754
87110,35.1081,-106.5781
87111,35.1438,-106.4862
87112,35.1011,-106.5164
87113,35.1836,-106.5923
87114,35.1971,-106.6837
87116,35.0521,-106.5715
87117,35.0202,-106.5503
87120,35.1351,-106.7371
87121,35.0585,-106.8779
87122,35.1907,-106.4989
87123,35.0711,-106.468
87124,35.2678,-106.7828
87144,35.324,-106.7099
87301,35.4749,-108.8346
87305,35.3839,-108.8009
87310,35.7942,-108.5391
87311,35.6101,-108.5129
87312,35.4226,-108.323
87313,35.8141,-108.0787
87315,34.7431,-108.6828
87316,35.4396,-108.4532
87317,35.5876,-108.761
87319,35.4723,-108.9505
87320,35.8079,-108.8761
87321,35.0013,-108.3707
87322,35.526,-108.6531
87323,35.455,-108.1991
87325,36.0021,-108.6229
87326,35.2658,-108.8313
87327,34.9803,-108.7881
87328,35.9747,-108.9861
87347,35.4273,-108.4464
87357,34.947,-108.3587
87364,36.1419,-108.7065
87375,35.672,-108.7562
87401,36.7411,-108.1797
87402,36.7806,-108.144
87410,36.8669,-107.8798
87412,36.6988,-107.4785
87413,36.4151,-107.9767
87415,36.8183,-108.0974
87416,36.6933,-108.4218
87417,36.744,-108.345
87418,36.952,-108.1552
87419,36.885,-107.5024
87420,36.6908,-108.8495
87421,36.7637,-108.5186
87455,36.3244,-108.6418
87461,36.3353,-108.9287
87499,36.349,-108.2108
87501,35.7424,-105.841
87505,35.6219,-105.8688
87506,35.8195,-105.9886
87507,35.5936,-106.1076
87508,35.5274,-105.9687
87510,36.2933,-106.4142
87511,36.1023,-105.9258
87512,36.909,-105.3743
87513,36.5796,-105.6873
87514,36.5413,-105.5252
87515,36.5023,-106.3772
87516,36.1624,-106.4657
87517,36.3949,-105.7876
87518,36.5073,-106.5627
87519,36.7699,-105.628
87520,36.8827,-106.627
87521,36.0763,-105.698
87522,35.938,-105.8364
87523,36.0136,-105.8427
87524,36.9324,-105.6723
87525,36.5869,-105.4614
87527,36.1645,-105.8627
87528,36.6687,-106.9821
87529,36.4701,-105.6228
87530,36.3493,-106.1913
87531,36.2475,-105.8509
87532,35.9933,-106.0897
87533,36.0242,-106.0655
87535,35.5288,-105.7477
87537,36.0496,-106.1853
87538,35.4945,-105.5713
87539,36.3817,-106.0392
87540,35.4451,-105.9037
87543,36.107,-105.6612
87544,35.8423,-106.2908
87548,36.183,-106.1559
87549,36.2414,-106.0121
87551,36.695,-106.6681
87552,35.6462,-105.6016
87553,36.2059,-105.707
87554,36.4876,-106.0254
87556,36.7631,-105.5386
87557,36.2866,-105.6835
87558,36.687,-105.3902
87560,35.2244,-105.5024
87562,35.4169,-105.6845
87564,36.608,-105.6279
87565,35.456,-105.4929
87566,36.0712,-106.0701
87567,35.9939,-106.0202
87569,35.3464,-105.3007
87571,36.3992,-105.5363
87573,35.7728,-105.6712
87574,35.8167,-105.8886
87575,36.7461,-106.3849
87577,36.6725,-105.9813
87578,36.039,-105.7653
87579,36.1248,-105.5566
87580,36.5701,-105.5658
87581,36.5286,-106.1448
87582,36.155,-106.013
87583,35.2313,-105.3362
87701,35.538,-104.9275
87710,36.3849,-105.2439
87711,35.2245,-105.1045
87712,35.8684,-105.1704
87713,36.1672,-105.3648
87714,36.5144,-105.0318
87715,36.0178,-105.4239
87718,36.5901,-105.2967
87722,36.1526,-105.2465
87723,36.0588,-105.3756
87724,35.1735,-105.0781
87728,36.5961,-104.6199
87729,36.3325,-104.8006
87730,36.1484,-104.2111
87731,35.732,-105.4139
87732,35.9632,-105.3677
87733,35.8099,-103.8249
87734,36.1693,-105.078
87735,36.0734,-105.1471
87736,35.9811,-105.1955
87740,36.7554,-104.4105
87742,35.8884,-105.5186
87743,35.9816,-104.0866
87745,35.7816,-105.2444
87746,35.6413,-104.2362
87747,36.3666,-104.4631
87749,36.5483,-105.0838
87750,35.8254,-104.9272
87752,36.0188,-104.6481
87753,35.8564,-104.9595
87801,34.1305,-106.846
87820,33.8952,-108.5474
87821,33.9797,-108.0594
87823,34.193,-106.9482
87824,33.8275,-108.9782
87825,33.8754,-107.6327
87827,34.4019,-108.1029
87828,34.206,-106.9167
87829,34.3261,-108.6587
87830,33.7196,-108.7395
87831,34.2647,-106.9329
87832,33.8192,-106.8285
87901,33.2001,-107.1437
87930,32.8339,-107.4334
87931,32.9641,-107.4102
87933,32.7902,-107.2779
87935,33.254,-107.2276
87936,32.7533,-107.2637
87937,32.5998,-107.1913
87939,33.4127,-107.4886
87940,32.6107,-106.9974
87941,32.7109,-107.2201
87942,33.0983,-107.4351
87943,33.3915,-107.7322
88001,32.29,-106.7539
88002,32.4628,-106.4801
88003,32.2805,-106.746
88004,32.2231,-106.9874
88005,32.2581,-106.8218
88007,32.3108,-107.0266
88008,31.8393,-106.6818
88009,32.0101,-108.5967
88011,32.3158,-106.6437
88012,32.5835,-106.7715
88020,31.7707,-108.8282
88021,31.9549,-107.0179
88022,32.7998,-108.18
88023,32.7513,-108.1324
88024,32.0706,-106.6395
88025,33.0452,-108.7515
88026,32.7596,-108.1574
88027,32.0441,-106.7896
88028,32.9329,-108.6359
88029,31.8459,-107.6913
88030,32.1877,-107.7294
88032,32.3961,-106.8161
88033,32.3195,-107.0289
88034,32.6096,-107.9392
88038,33.0721,-108.4266
88039,33.3488,-108.7219
88040,31.6168,-108.4377
88041,32.7907,-107.914
88042,32.807,-107.5891
88043,32.6209,-108.1115
88044,32.1383,-106.7999
88045,32.3796,-108.7727
88046,32.2501,-106.8022
88047,32.2101,-106.7147
88048,32.1635,-106.6592
88049,33.0509,-107.9626
88051,33.0161,-108.9488
88052,32.4254,-106.5994
88053,32.9025,-108.2059
88055,32.7382,-108.7339
88056,31.8443,-108.9825
88061,32.6498,-108.3302
88063,31.8183,-106.5994
88065,32.685,-108.3202
88072,32.1405,-106.6129
88081,32.2241,-106.263
88101,34.4987,-103.2838
88103,34.3841,-103.3155
88112,34.8645,-103.1711
88113,33.778,-103.0866
88114,33.5185,-103.289
88115,33.9231,-103.3425
88116,33.9184,-103.88
88118,34.2191,-103.6716
88119,34.323,-104.408
88120,34.8786,-103.4542
88121,34.7146,-103.9807
88124,34.5461,-103.6536
88125,33.6852,-103.2802
88126,33.8309,-103.3769
88130,34.1355,-103.3105
88132,33.9243,-103.1945
88134,34.3272,-104.0159
88135,34.5867,-103.0933
88136,34.4551,-104.7452
88201,33.6397,-104.3748
88203,33.186,-104.3444
88210,32.7717,-104.2195
88220,32.2964,-104.4133
88230,33.2177,-104.3987
88231,32.4491,-103.255
88232,33.0794,-104.4594
88240,32.7079,-103.4714
88242,32.8105,-103.1587
88250,32.7282,-104.9184
88252,32.1693,-103.3898
88253,32.9861,-104.4549
88254,32.6089,-104.4488
88255,32.8142,-103.9964
88256,32.1958,-103.8926
88260,32.9915,-103.3991
88262,33.1329,-103.4259
88263,32.0941,-104.0782
88264,32.8977,-103.7023
88265,32.6204,-103.3029
88267,33.3319,-103.4219
88268,32.1761,-104.3796
88301,33.7927,-105.7856
88310,32.7007,-106.0057
88311,32.8074,-105.9886
88312,33.4314,-105.6776
88314,33.1007,-105.8672
88316,33.796,-105.3188
88317,32.916,-105.6389
88318,34.2083,-105.3855
88321,34.7623,-105.4488
88323,33.4948,-105.5275
88324,33.3899,-105.4391
88325,32.8512,-105.8626
88330,32.8366,-106.0774
88336,33.3179,-105.2952
88337,32.9913,-105.8915
88338,33.4868,-105.382
88339,32.9351,-105.254
88340,33.1784,-105.6123
88341,33.4954,-105.788
88342,32.3879,-106.1015
88343,33.2259,-105.0771
88344,32.5699,-105.3113
88345,33.3479,-105.68
88346,33.3538,-105.5401
88347,32.7677,-105.6571
88348,33.3962,-105.3584
88349,32.7643,-105.786
88350,32.6431,-105.6774
88351,33.5495,-105.0876
88352,33.0374,-106.102
88353,34.5713,-105.1161
88354,32.7436,-105.5146
88355,33.3632,-105.6685
88401,35.1126,-103.8317
88410,35.874,-103.2918
88411,35.1368,-103.1605
88414,36.7785,-103.9986
88415,36.3137,-103.3258
88416,35.3135,-104.2073
88417,35.0515,-104.3912
88418,36.7251,-103.6834
88419,36.8828,-103.539
88421,35.2983,-104.4813
88422,36.3469,-103.9994
88424,36.4093,-103.661
88426,35.538,-103.511
88427,34.7705,-103.7744
88430,35.5904,-103.1813
88431,35.176,-104.2779
88434,35.186,-103.3024
88435,34.913,-104.6976
88436,36.1315,-103.1217
89001,37.2738,-115.3905
89002,35.9986,-114.9617
89003,36.9576,-116.7263
89004,36.0854,-115.4707
89005,35.9867,-114.8246
89007,36.6348,-114.1881
89008,37.2764,-114.5463
89010,37.7776,-118.0839
89011,36.0828,-114.9685
89012,36.0119,-115.044
89013,37.3979,-117.403
89014,36.0617,-115.0581
89015,36.0393,-114.9281
89017,37.7309,-115.2478
89018,36.5416,-115.6686
89019,35.7662,-115.7345
89020,36.5367,-116.4348
89021,36.6309,-114.467
89022,38.541,-117.0206
89025,36.6151,-114.9107
89026,35.7552,-115.2896
89027,36.8112,-114.1236
89029,35.1256,-114.6863
89030,36.2115,-115.1241
89031,36.2589,-115.1717
89032,36.2232,-115.1727
89039,35.2879,-114.8799
89040,36.3581,-114.5386
89042,37.744,-114.3222
89043,38.2574,-114.4722
89044,35.9025,-115.1789
89045,38.8784,-116.9522
89046,35.5133,-114.8866
89047,37.7659,-117.6479
89048,36.166,-116.0038
89049,38.3644,-116.2616
89052,35.9551,-115.0567
89054,35.9272,-115.2083
89060,36.3942,-116.0635
89061,36.0876,-115.8966
89074,36.0366,-115.0809
89081,36.2583,-115.1068
89084,36.2969,-115.1741
89085,36.3096,-115.1982
89086,36.2924,-115.1084
89101,36.1725,-115.1223
89102,36.1453,-115.1868
89103,36.1118,-115.2117
89104,36.1514,-115.1086
89106,36.1817,-115.1633
89107,36.1707,-115.2103
89108,36.2053,-115.2237
89109,36.1253,-115.1638
89110,36.1714,-115.0477
89113,36.0611,-115.2635
89115,36.2537,-115.041
89117,36.1426,-115.28
89118,36.0772,-115.2139
89119,36.0847,-115.1461
89120,36.0813,-115.0954
89121,36.1215,-115.0913
89122,36.1064,-115.0403
89123,36.0352,-115.1487
89124,36.4258,-115.4809
89128,36.1968,-115.2644
